Site,BUFF_DIST,20,33,34,50,110,120,210,220,230
Cell 51,1250,0.122676599,0,0.075866055,0.28948663,0.006664636,0,0.054124378,0.366521436,0.084660265
Cell 52,1250,0.058960142,0,0.079244288,0.006029908,0.106478018,0,0,0.662363152,0.08692449
Cell 53,1250,0.055192572,0,0.061603717,0.006270677,0.058726031,0.01504128,0.007581784,0.79558393,0
Cell 54,1250,0.036022593,0,0.109105263,0.152680789,0.017154083,0.013526556,0.007581784,0.66392893,0
Cell 55,1250,0.050348494,0,0.114155759,0.046129322,0.042496334,0.406798243,0.009813523,0.191471012,0.138787312
Cell 56,1250,0.068737184,0,0.097603462,0.196976983,0.034213902,0.144338614,0,0.400625766,0.057504096
Cell 57,1250,0,0,0.089976694,0.128859061,0.003169453,0.535298707,0,0.235725732,0.006970351
Cell 58,1250,0,0,0.033843513,0.084225464,0.045749662,0.654871731,0.001481901,0.173877462,0.005950269
Cell 59,1250,0.009935219,0,0.156485603,0.01920363,0.035868516,0.541407392,0,0.237099646,0
Cell 6,1250,0.003793109,0,0.110576482,0,0.027428897,0.529438945,0,0.328762568,0
Cell 60,1250,0,0,0.154530684,0,0.016743116,0.22224308,0,0.600277269,0.006205853
Cell 61,1250,0.004356154,0,0.05929219,0.148943985,0.086215363,0.064029742,0.000342413,0.632299273,0.004520878
Cell 62,1250,0.084172011,0,0.075149003,0.01760262,0.147551885,0,0.006144917,0.665721542,0.003658023
Cell 63,1250,0.168155933,0,0.013908296,0,0.051154341,0,0,0.735499152,0.031282279
Cell 64,1250,0.061566398,0,0.120680401,0.037171045,0.039098378,0.136100405,0.008120438,0.55611009,0.041152846
Cell 65,1250,0.010033632,0,0.030632349,0.059032232,0.012717832,0.372262466,0.00797922,0.50734227,0
Cell 66,1250,0.05147768,0,0.099923864,0.062907636,0.00669521,0.216939913,0,0.562055698,0
Cell 7,1250,0.015734244,0,0.090137823,0,0.076729313,0.454049394,0,0.363349221,0
Cell 8,1250,0.014728496,0,0.159178402,0.018159599,0.193199245,0.233627101,0.005319477,0.375787681,0
Cell 9,1250,0.018159608,0,0.156642515,0,0.16133048,0.286179237,0.028694749,0.348993415,0
Cell 1,1500,0.436628458,0,0.126424441,0,0.040466264,0.310847974,0,0.085632864,0
Cell 10,1500,0.053401094,0,0.10671726,0,0.161010143,0.348732393,0,0.330139101,0
Cell 12,1500,0.346472232,0,0.107389732,0,0.165983815,0.117802209,0,0.262352009,0
Cell 13,1500,0.158865033,0,0.058732874,0.004458374,0.143342003,0.060539732,0,0.574061982,0
Cell 14,1500,0.229442902,0,0.055139044,0.025220334,0.13749655,0.211921799,0,0.34077937,0
Cell 15,1500,0.121812461,0,0.061954101,0,0.11227576,0.372319946,0.033148846,0.294794804,0.003694083
Cell 16,1500,0.449142376,0,0.044419109,0,0.062764828,0.193589621,0,0.240105801,0.009978268
Cell 17,1500,0.228914342,0,0.139939716,0,0.049380689,0.255602824,0,0.326162427,0
Cell 18,1500,0.018013088,0,0.224640304,0.003248245,0.294367452,0.164267871,0,0.295463042,0
Cell 19,1500,0.019270949,0,0.096895314,0.001289756,0.15511328,0.404663831,0.012561294,0.310205569,0
Cell 2,1500,0.308754719,0,0.102214796,0.004458374,0.128963791,0.255829018,0,0.199779302,0
Cell 20,1500,0.093301316,0,0.112295494,0,0.031448793,0.228201494,0,0.534752904,0
Cell 22,1500,0.034465375,0,0.072027891,0.150406581,0.025189821,0.616081915,0.036254458,0.065573964,0
Cell 23,1500,0.117736676,0,0.106575525,0.03560589,0.028735246,0.291936796,0.011069167,0.39546837,0.012872332
Cell 24,1500,0.254341219,0,0.031962501,0,0.020346267,0,0.025009363,0.668340649,0
Cell 25,1500,0.121142885,0,0.050261207,0.040467102,0.016658757,0.059445722,0.012101303,0.694190827,0.005732198
Cell 26,1500,0.191649344,0,0.070848591,0,0.020045963,0.069928459,0.014716172,0.632811472,0
Cell 27,1500,0.453879926,0,0.044103308,0,0.048954265,0.334317844,0,0.118744659,0
Cell 28,1500,0.134272104,0,0.080156316,0.022355496,0.110264673,0.595261128,0.011648389,0.046041894,0
Cell 29,1500,0.279135133,0,0.165326834,0.017372134,0.087715594,0.064765286,0.020949075,0.364735946,0
Cell 3,1500,0.045023119,0,0.133766386,0.022742875,0.120626826,0.416397731,0,0.26144306,0
Cell 30,1500,0.03080931,0,0.090009773,0.046572327,0.063637599,0.272140817,0.020081534,0.476748641,0
Cell 31,1500,0.036726883,0,0.092165141,0,0.410424348,0.014514979,0.020062693,0.426105954,0
Cell 32,1500,0.03388457,0,0.084011761,0,0.152733136,0.05380225,0.010385772,0.665182511,0
Cell 33,1500,0.127963173,0,0.156210146,0.076237754,0.040565031,0.281642166,0.020720835,0.211999587,0.084661304
Cell 34,1500,0.098507104,0,0.088470957,0.1448327,0.004712183,0.076469137,0.05338114,0.472608795,0.061017984
Cell 35,1500,0.01598288,0,0.139936621,0.137522546,0.079812758,0.118918865,0,0.201802989,0.306023347
Cell 36,1500,0.083867328,0,0.041973762,0.093396492,0.022143264,0.115117423,0,0.643501731,0
Cell 37,1500,0.100580614,0,0.039020077,0.02914383,0,0,0.013693582,0.792301645,0.025260252
Cell 38,1500,0.009560026,0,0.095524822,0.022083344,0.034646752,0.121365578,0.019319944,0.461389142,0.236110394
Cell 39,1500,0.565585108,0,0.015010506,0,0.007450766,0.13399615,0,0.27795747,0
Cell 4,1500,0.012591258,0,0.108175336,0,0.110828517,0.236201499,0,0.532203386,0
Cell 40,1500,0.168620248,0,0.142251017,0,0.196490443,0,0.02065199,0.452758685,0.019227623
Cell 41,1500,0.08838898,0,0.101666526,0,0.283543381,0,0,0.526401113,0
Cell 42,1500,0.133109447,0,0.062361919,0,0.142998585,0,0,0.66153005,0
Cell 43,1500,0.101495954,0,0.058134621,0.005753427,0.183941128,0,0,0.650674872,0
Cell 44,1500,0.042827959,0,0.081792453,0.048995822,0.038197934,0.003824733,0.007995994,0.668054981,0.108310118
Cell 45,1500,0.110497098,0,0.078738727,0.040541782,0.011506858,0.033669491,0.048860154,0.502341786,0.1738441
Cell 46,1500,0.135996347,0,0.088570205,0.221946975,0.002951021,0.03326385,0.01067821,0.391625597,0.114967794
Cell 47,1500,0.041606803,0,0.080443934,0.04160923,0.078386595,0.067437131,0.008617437,0.677186432,0.004712437
Cell 48,1500,0.064824517,0,0.132040776,0.072120472,0.02989561,0.089107657,0.002867703,0.298618845,0.310524427
Cell 49,1500,0.013237008,0,0.092242566,0.091296758,0.006787513,0.269415293,0.028892022,0.417627065,0.080501777
Cell 5,1500,0.055167024,0,0.142827631,0.018895021,0.150448956,0.424437327,0,0.208224051,0
Cell 50,1500,0.071623287,0,0.114755181,0.023277119,0.049474594,0.317522622,0.003375627,0.394746373,0.025225202
Cell 51,1500,0.140576967,0,0.061500432,0.281496112,0.008427824,0,0.047221701,0.378623686,0.082153278
Cell 52,1500,0.071793073,0,0.073845704,0.019331667,0.107175339,0,0.010641257,0.629560972,0.087651987
Cell 53,1500,0.120151094,0,0.068206345,0.006901152,0.076294163,0.010445334,0.005265128,0.712736784,0
Cell 54,1500,0.028507894,0,0.092238847,0.188095593,0.022640481,0.010445334,0.005265128,0.652806723,0
Cell 55,1500,0.071421791,0,0.098779173,0.053700935,0.042402447,0.409265807,0.006814946,0.18656257,0.13105233
Cell 56,1500,0.049339349,0,0.099402305,0.165314994,0.034784703,0.148174555,0.003227015,0.443859001,0.05589808
Cell 57,1500,0,0,0.096830131,0.176902427,0.006369108,0.508406617,2.97E-05,0.20662151,0.004840521
Cell 58,1500,0,0,0.048682475,0.123920001,0.039798662,0.607665258,0.006839063,0.168636159,0.004458375
Cell 59,1500,0.011691239,0,0.136983014,0.033640973,0.033584175,0.537683491,0,0.246417109,0
Cell 6,1500,0.026445965,0,0.102274493,0,0.04826701,0.526615065,0,0.296397468,0
Cell 60,1500,0,0,0.136470082,0.016447704,0.017620028,0.277094485,0,0.527540257,0.024827442
Cell 61,1500,0.003057171,0,0.052802052,0.135028095,0.102142058,0.079890017,0.005541123,0.617940938,0.003598546
Cell 62,1500,0.084246976,0,0.06282378,0.023383146,0.202142777,0,0.004267303,0.612626991,0.010509025
Cell 63,1500,0.171050079,0,0.034532498,0,0.100148485,0,0.012678968,0.654805039,0.026784934
Cell 64,1500,0.083956163,0,0.111834565,0.028654313,0.041342588,0.156674237,0.007069711,0.536304732,0.034163692
Cell 65,1500,0.027305165,0,0.026207809,0.070468798,0.016213966,0.343792011,0.005541125,0.510471128,0
Cell 66,1500,0.036117948,0,0.106050551,0.070713186,0.004649451,0.220503911,0,0.561964949,0
Cell 7,1500,0.010926558,0,0.103801483,0,0.088559094,0.421957014,0.008879696,0.365876153,0
Cell 8,1500,0.02396631,0,0.150632175,0.012610833,0.157778552,0.275974238,0.003694081,0.375343809,0
Cell 9,1500,0.013395932,0,0.142972592,0,0.199386177,0.260872484,0.026871206,0.356501611,0
Cell 1,1750,0.431501142,0,0.117817951,0,0.035921104,0.327435764,0,0.087324038,0
Cell 10,1750,0.042004913,0,0.112455375,0,0.156265399,0.36430857,0,0.32496574,0
Cell 12,1750,0.349529266,0,0.098980733,0,0.15014086,0.152597477,0,0.248751662,0
Cell 13,1750,0.197182781,0,0.055328292,0.00327554,0.132979069,0.074155618,0,0.537078698,0
Cell 14,1750,0.248168015,0,0.049626639,0.022925032,0.10677369,0.223711434,0,0.348795186,0
Cell 15,1750,0.186873163,0,0.056402098,0,0.091760827,0.327386417,0.045820234,0.289043241,0.00271402
Cell 16,1750,0.43212781,0,0.049202917,0,0.05549689,0.209054853,0,0.24678656,0.007330972
Cell 17,1750,0.214967742,0,0.12555933,0.000159096,0.043934944,0.285334338,0,0.330044543,0
Cell 18,1750,0.024509365,0,0.223213041,0.002386466,0.260591115,0.182490746,0.004611892,0.302197367,0
Cell 19,1750,0.067776461,0,0.111093946,0.0113998,0.161433122,0.334234163,0.009228706,0.304833798,0
Cell 2,1750,0.30612501,0,0.108226448,0.00327554,0.134003814,0.219466262,0,0.22890292,0
Cell 20,1750,0.11049211,0,0.105909847,0,0.037003387,0.258608345,0,0.487986309,0
Cell 22,1750,0.035727062,0,0.082727454,0.125282327,0.018602749,0.633342115,0.033482333,0.070835959,0
Cell 23,1750,0.122194088,0,0.09320542,0.053451938,0.028630171,0.256451772,0.014777783,0.402102721,0.029186109
Cell 24,1750,0.263230887,0,0.026740483,0,0.031624203,0,0.018374226,0.660030199,0
Cell 25,1750,0.107927461,0,0.04334549,0.063784025,0.012239087,0.049502734,0.008890753,0.710084531,0.00422592
Cell 26,1750,0.209968929,0,0.060279724,0,0.030407062,0.085186067,0.01175721,0.602401009,0
Cell 27,1750,0.468433094,0,0.042617214,0,0.055939895,0.315443474,0,0.117566322,0
Cell 28,1750,0.153451087,0,0.067443268,0.023686422,0.103301253,0.604708423,0.008558,0.038851554,0
Cell 29,1750,0.270593655,0,0.155066061,0.014427982,0.095096023,0.058243395,0.015462633,0.391110257,0
Cell 3,1750,0.059678416,0,0.139433765,0.023630298,0.117177889,0.426329995,0,0.233749632,0
Cell 30,1750,0.058639539,0,0.082503913,0.034216403,0.078168283,0.260076149,0.023937434,0.462458279,0
Cell 31,1750,0.04425416,0,0.094553546,0,0.410559801,0.022879369,0.016384566,0.411368553,0
Cell 32,1750,0.043970272,0,0.079464042,0,0.177712523,0.071655565,0.01007619,0.617121403,0
Cell 33,1750,0.157362185,0,0.136952742,0.065896502,0.034833927,0.261005655,0.016993043,0.255438102,0.071517843
Cell 34,1750,0.128973303,0,0.078303511,0.159822534,0.00837569,0.065806202,0.045983357,0.444443134,0.068292269
Cell 35,1750,0.021529388,0,0.12090375,0.143854845,0.067925045,0.114652441,0,0.269885849,0.261248683
Cell 36,1750,0.08530235,0,0.042775311,0.093599885,0.01626852,0.128810806,0,0.633243131,0
Cell 37,1750,0.107564722,0,0.037908219,0.041624207,0.000346313,4.91E-05,0.020654006,0.750610393,0.04124302
Cell 38,1750,0.007052813,0,0.103123902,0.020406,0.04553457,0.114286489,0.016738681,0.467588594,0.225268954
Cell 39,1750,0.548293511,0,0.027791211,0,0.023399159,0.152235471,0,0.248280647,0
Cell 4,1750,0.045297411,0,0.112316974,0,0.097000679,0.250766225,0,0.494618717,0
Cell 40,1750,0.164846548,0,0.129031958,0,0.220891628,0,0.031278926,0.43982452,0.014126417
Cell 41,1750,0.089545354,0,0.091332729,0,0.296237289,0,0.000919856,0.521964772,0
Cell 42,1750,0.130636796,0,0.05363909,0.000121429,0.177521232,0,0.002171483,0.63590997,0
Cell 43,1750,0.125596039,0,0.05137373,0.004227007,0.177627933,0,0,0.641175291,0
Cell 44,1750,0.085308608,0,0.089456716,0.039938201,0.035730822,0.019236071,0.011604669,0.620274145,0.09845076
Cell 45,1750,0.136233382,0,0.072780386,0.037900317,0.008454018,0.041952926,0.037504947,0.481270634,0.183903388
Cell 46,1750,0.124500702,0,0.098508345,0.182426452,0.002168097,0.046510621,0.018946954,0.430349144,0.096589694
Cell 47,1750,0.058614319,0,0.082833005,0.057326578,0.073342895,0.083254879,0.007523343,0.628197291,0.008907694
Cell 48,1750,0.058271103,0,0.1411283,0.070022784,0.028756881,0.102488814,0.003197552,0.280397541,0.315737026
Cell 49,1750,0.01570735,0,0.10250156,0.106256013,0.010745404,0.254649373,0.037917605,0.393790145,0.078432551
Cell 5,1750,0.072767501,0,0.144156546,0.013882056,0.14551989,0.355925169,0,0.267748839,0
Cell 50,1750,0.080874899,0,0.118702236,0.03794088,0.048763905,0.281222674,0.005205146,0.406156859,0.021133401
Cell 51,1750,0.127982002,0,0.052353132,0.266200657,0.015527513,0,0.035199069,0.412865926,0.089871701
Cell 52,1750,0.064131167,0,0.076455089,0.028306066,0.11958131,0,0.009007737,0.628522725,0.073995905
Cell 53,1750,0.182983104,0,0.066636148,0.009661521,0.077895296,0.007674123,0.003868257,0.651281554,0
Cell 54,1750,0.028005909,0,0.084498258,0.191106421,0.038359853,0.007674123,0.003868257,0.646487177,0
Cell 55,1750,0.091724497,0,0.09862148,0.066748992,0.036532839,0.40101729,0.005006899,0.195586974,0.104761027
Cell 56,1750,0.036249317,0,0.089963057,0.135300645,0.049067814,0.179846726,0.002370868,0.442397576,0.064803998
Cell 57,1750,0,0,0.087765877,0.181531369,0.008190992,0.513881736,0.004344604,0.20072912,0.003556301
Cell 58,1750,0,0,0.077872724,0.161350998,0.039642361,0.526166954,0.005376047,0.186304794,0.003286119
Cell 59,1750,0.013746575,0,0.122024769,0.053637734,0.028948193,0.496447809,0.000346612,0.263843035,0.021005272
Cell 6,1750,0.060784608,0,0.108649791,0,0.064479159,0.511516404,0,0.254570039,0
Cell 60,1750,0.002319995,0,0.144134698,0.049683139,0.024473019,0.282521869,0.001401851,0.449838069,0.045627365
Cell 61,1750,0.002246085,0,0.051478262,0.130749434,0.128081734,0.083198931,0.004071029,0.592578272,0.007596253
Cell 62,1750,0.067012233,0,0.05488649,0.056328923,0.248808081,0,0.003135162,0.562108196,0.007720916
Cell 63,1750,0.156537318,0,0.051385554,0,0.144902113,0,0.009717442,0.610645202,0.026812373
Cell 64,1750,0.083990082,0,0.107390003,0.031518874,0.033338602,0.165152524,0.005194074,0.545055183,0.028360653
Cell 65,1750,0.043551189,0,0.029875251,0.085048858,0.021133228,0.298524698,0.004071031,0.517795749,0
Cell 66,1750,0.029116501,0,0.107915572,0.081767653,0.004122732,0.230561564,0,0.546515976,0
Cell 7,1750,0.008027675,0,0.099587906,0,0.08226182,0.410998922,0.019031034,0.380092643,0
Cell 8,1750,0.02219049,0,0.153620907,0.011301211,0.155011876,0.311958699,0.006069536,0.339847276,0
Cell 9,1750,0.01484933,0,0.128866826,0,0.194537024,0.266126572,0.019832623,0.375787628,0
Cell 1,2000,0.411635587,0,0.122900103,0,0.043787657,0.33994996,0,0.081726695,0
Cell 10,2000,0.034677214,0,0.113769375,0,0.130540708,0.378862112,2.45E-05,0.342126044,0
Cell 12,2000,0.362754579,0,0.089121543,0,0.122318894,0.184185195,0,0.241619787,0
Cell 13,2000,0.242706723,0,0.052081878,0.002507836,0.104322851,0.089736741,0,0.508643969,0
Cell 14,2000,0.259823492,0,0.055985155,0.018755769,0.10110487,0.207747269,0,0.356583444,0
Cell 15,2000,0.234213751,0,0.050273243,0.000695548,0.073269476,0.304577336,0.040427767,0.294464957,0.002077922
Cell 16,2000,0.422290881,0,0.058798587,0,0.048915121,0.206802733,0,0.257579905,0.005612776
Cell 17,2000,0.220118252,0,0.111397813,0.009525839,0.068298723,0.272275865,0,0.318383505,0
Cell 18,2000,0.020502394,0,0.210850839,0.004996481,0.234732151,0.204346145,0.004872369,0.319699615,0
Cell 19,2000,0.103717685,0,0.119448794,0.013706508,0.15861641,0.286130865,0.007065728,0.311314008,0
Cell 2,2000,0.298578148,0,0.117036864,0.002507836,0.137455639,0.197423601,0,0.246997904,0
Cell 20,2000,0.118551955,0,0.104878384,9.49E-05,0.055771895,0.256881666,0,0.463821236,0
Cell 22,2000,0.030753075,0,0.097306275,0.102219549,0.021234155,0.634189808,0.027243904,0.087050188,3.04E-06
Cell 23,2000,0.124348718,0,0.087897075,0.068166139,0.026447385,0.237988572,0.013170117,0.400658489,0.041323508
Cell 24,2000,0.276372269,0,0.025430117,0,0.035470907,0,0.014067767,0.64865894,0
Cell 25,2000,0.093704838,0,0.037441467,0.070108384,0.011376136,0.041922752,0.006806983,0.729038881,0.009600561
Cell 26,2000,0.188283183,0,0.050951266,0,0.044181345,0.096257331,0.022845347,0.597481527,0
Cell 27,2000,0.46284301,0,0.041625423,0,0.062101939,0.313971747,0,0.119457884,0
Cell 28,2000,0.1774379,0,0.070760069,0.018136039,0.110109301,0.574044267,0.006552219,0.042960207,0
Cell 29,2000,0.279364866,0,0.144000174,0.011046424,0.107760287,0.061641881,0.014324266,0.381862102,0
Cell 3,2000,0.070483966,0,0.137650551,0.018307204,0.119166775,0.413079021,0.000431521,0.240880962,0
Cell 30,2000,0.083501346,0,0.079444604,0.026196934,0.093722125,0.248785527,0.019784039,0.448565426,0
Cell 31,2000,0.045996636,0,0.091502053,0,0.397888817,0.031912893,0.016368609,0.416330991,0
Cell 32,2000,0.048574461,0,0.080021083,0,0.188981287,0.081282498,0.007714583,0.593426089,0
Cell 33,2000,0.182308345,0,0.120120652,0.054552259,0.029930864,0.242561773,0.014808178,0.287969295,0.067748635
Cell 34,2000,0.143330317,0,0.080668429,0.173166376,0.01581866,0.054014011,0.039025288,0.419020682,0.074956239
Cell 35,2000,0.021021624,0,0.104052903,0.152382475,0.053834652,0.119227018,2.25E-05,0.325084495,0.224374333
Cell 36,2000,0.07970262,0,0.042415736,0.091756777,0.016285833,0.12532053,0.002866098,0.641652407,0
Cell 37,2000,0.105464304,0,0.047350925,0.045306322,0.006559585,0.005980017,0.017662331,0.723353033,0.048323484
Cell 38,2000,0.00539981,0,0.101424336,0.018315508,0.045515459,0.1073728,0.01281982,0.502655807,0.206496462
Cell 39,2000,0.492995894,0,0.059696573,0.002639491,0.028962879,0.160281489,0,0.254393448,0.001030229
Cell 4,2000,0.075075397,0,0.113866373,0,0.084879764,0.272279833,0,0.453898631,0
Cell 40,2000,0.152030975,0,0.109737043,6.33E-05,0.237092045,0.008608337,0.031551418,0.450101325,0.010815538
Cell 41,2000,0.082476072,0,0.086030701,0,0.298446073,0,0.002042095,0.531005059,0
Cell 42,2000,0.131139452,0,0.047275059,0.002237216,0.21893702,0,0.002507835,0.597903418,0
Cell 43,2000,0.138716945,0,0.045475784,0.003236302,0.17300515,0,0.004764668,0.634801151,0
Cell 44,2000,0.143563903,0,0.089372619,0.032386476,0.029062033,0.036717234,0.012064536,0.564012436,0.092820759
Cell 45,2000,0.152761735,0,0.07232014,0.045292163,0.009808467,0.032120209,0.030691564,0.486560791,0.170444931
Cell 46,2000,0.121242034,0,0.095870537,0.168202176,0.001659949,0.042178999,0.01833905,0.4641176,0.088389655
Cell 47,2000,0.071490825,0,0.089725442,0.068465628,0.067912211,0.083543324,0.00576006,0.599179267,0.013923248
Cell 48,2000,0.057961622,0,0.136477135,0.063954438,0.031132555,0.121387973,0.002448126,0.281127484,0.305510668
Cell 49,2000,0.016106384,0,0.112033795,0.101705408,0.00984027,0.259764042,0.037004514,0.380567642,0.082977948
Cell 5,2000,0.103234478,0,0.13894191,0.010628449,0.134153217,0.303585886,0.000778248,0.308677813,0
Cell 50,2000,0.092292808,0,0.11672417,0.051429357,0.043512448,0.252783334,0.006835439,0.420092608,0.016329835
Cell 51,2000,0.115610845,0,0.045039039,0.229830185,0.032456181,0,0.026956664,0.45252932,0.097577766
Cell 52,2000,0.065818967,0,0.069970517,0.035638947,0.138806131,0,0.01051394,0.610921434,0.068330061
Cell 53,2000,0.198192249,0,0.067255344,0.014766403,0.064065713,0.0058755,0.002961634,0.643668606,0.003214555
Cell 54,2000,0.046471959,0,0.07659033,0.182946204,0.037939884,0.0058755,0.002961634,0.647214488,0
Cell 55,2000,0.107360322,0,0.093194401,0.065102484,0.034479929,0.398797416,0.003833407,0.191630011,0.105602038
Cell 56,2000,0.029807422,0,0.080923559,0.113888369,0.042716814,0.21629134,0.001815196,0.425138549,0.089418748
Cell 57,2000,0,0,0.087640873,0.184967331,0.007913616,0.53220551,0.006022787,0.178527085,0.002722793
Cell 58,2000,0,0,0.095672659,0.18056151,0.040390996,0.473525194,0.004116036,0.198923742,0.006809865
Cell 59,2000,0.020824039,0,0.111379626,0.070991006,0.022164492,0.46181532,0.003017418,0.278537329,0.031270771
Cell 6,2000,0.096898955,0,0.106243648,0,0.064403521,0.482080913,0,0.250372966,0
Cell 60,2000,0.002042096,0,0.144256467,0.047413935,0.023102974,0.303393888,0.006505958,0.430203319,0.043081363
Cell 61,2000,0.003936435,0,0.056831311,0.113595047,0.151877207,0.098334306,0.003116881,0.558997036,0.013311776
Cell 62,2000,0.056067528,0,0.063071739,0.084080297,0.274176325,0,0.00269007,0.50944016,0.010473882
Cell 63,2000,0.148618777,0,0.054656179,0.000284434,0.160736555,0,0.009470414,0.603337878,0.022895765
Cell 64,2000,0.084109751,0,0.106608204,0.033365714,0.034556683,0.151972506,0.003976713,0.556691369,0.02871906
Cell 65,2000,0.035681047,0,0.030653032,0.108841079,0.02801008,0.283236415,0.008261042,0.505317306,0
Cell 66,2000,0.026294771,0,0.103590016,0.08093566,0.006347071,0.254576787,0,0.528255693,0
Cell 7,2000,0.006312977,0,0.101485274,0,0.074754436,0.42335953,0.021686391,0.372401396,0
Cell 8,2000,0.016989594,0,0.155347869,0.015661332,0.145273541,0.330497024,0.007630986,0.328599655,0
Cell 9,2000,0.0132279,0,0.118847299,0,0.185115893,0.300622044,0.015184352,0.367002511,0
Cell 1,2250,0.38676418,0,0.121003668,0,0.047002706,0.354926915,0,0.090302531,0
Cell 10,2250,0.028882739,0,0.111245312,0,0.123068437,0.407149432,0.001566328,0.32808775,0
Cell 12,2250,0.368157607,0,0.086476847,0,0.101853021,0.203287436,0,0.240225085,0
Cell 13,2250,0.284978162,0,0.054931795,0.0019815,0.086729768,0.089788005,0,0.481590768,0
Cell 14,2250,0.252677943,0,0.058729734,0.016446451,0.101255078,0.202405,0,0.368485792,0
Cell 15,2250,0.250127651,0,0.049549736,0.002141907,0.065221556,0.292703314,0.035467281,0.303146738,0.001641815
Cell 16,2250,0.420306543,0,0.055683041,0,0.043535081,0.212189408,0.000842531,0.263008611,0.004434786
Cell 17,2250,0.260122493,0,0.097493574,0.011284117,0.085188346,0.240803398,0.002294637,0.302813433,0
Cell 18,2250,0.028428604,0,0.186267055,0.008188243,0.215994338,0.217442924,0.007721343,0.33595749,0
Cell 19,2250,0.11792168,0,0.119419274,0.017830398,0.15165594,0.269216769,0.006883967,0.317071971,0
Cell 2,2250,0.292709795,0,0.118072784,0.0019815,0.131078372,0.174777289,0,0.281380256,0
Cell 20,2250,0.102284326,0,0.106062383,0.002798436,0.069705531,0.246898691,0,0.472250635,0
Cell 22,2250,0.025001499,0,0.10331654,0.088919147,0.01979391,0.64195609,0.023556266,0.088729093,0.008727452
Cell 23,2250,0.115971088,0,0.082123285,0.073603481,0.02805617,0.233493674,0.010448626,0.40584211,0.050461566
Cell 24,2250,0.283208441,0,0.021177179,0,0.035689429,0,0.011115273,0.648809678,0
Cell 25,2250,0.085456156,0,0.033359764,0.077516629,0.016603335,0.04685147,0.006308623,0.714695562,0.019208463
Cell 26,2250,0.167686562,0,0.045974691,0,0.048676996,0.112065896,0.033496103,0.592096202,3.55E-06
Cell 27,2250,0.451892807,0,0.042645868,0,0.064536404,0.324968096,0,0.115956827,0
Cell 28,2250,0.227103865,0,0.063196745,0.01432971,0.108914431,0.544171817,0.005177062,0.03710637,0
Cell 29,2250,0.300678843,0,0.13375569,0.008728038,0.108498605,0.07095484,0.025490821,0.351893161,0
Cell 3,2250,0.085754397,0,0.138336102,0.014464951,0.124828803,0.38397494,0.004045246,0.248595554,0
Cell 30,2250,0.114482359,0,0.08328667,0.020698812,0.104751078,0.224724156,0.015631833,0.436425091,0
Cell 31,2250,0.047383612,0,0.086695676,0,0.370267159,0.05278631,0.012933222,0.429934021,0
Cell 32,2250,0.05308105,0,0.075465846,0,0.21317592,0.105259886,0.006095473,0.546921826,0
Cell 33,2250,0.197991835,0,0.109091285,0.047211252,0.025007981,0.232251278,0.011700289,0.311258383,0.065487697
Cell 34,2250,0.159177595,0,0.081842508,0.185068529,0.02217692,0.042677737,0.032679026,0.386249545,0.09012814
Cell 35,2250,0.030502005,0,0.0919482,0.162716754,0.044646328,0.120861193,0.001973034,0.354962399,0.192390086
Cell 36,2250,0.075022261,0,0.039859151,0.085949099,0.020040087,0.114176681,0.002339436,0.662613286,0
Cell 37,2250,0.09958686,0,0.050326918,0.042127925,0.013898918,0.006994959,0.014093961,0.72097763,0.051992831
Cell 38,2250,0.005279283,0,0.094501858,0.023355087,0.048953764,0.109488605,0.01012924,0.513621135,0.194671029
Cell 39,2250,0.439352435,0,0.072521336,0.00593843,0.030920865,0.171868577,0,0.273076431,0.00632193
Cell 4,2250,0.09885124,0,0.105691997,0,0.084013607,0.289124654,0,0.422318502,0
Cell 40,2250,0.131316637,0,0.100103132,0.003002248,0.246203426,0.027317139,0.028231384,0.455280423,0.00854561
Cell 41,2250,0.080471731,0,0.083247053,0,0.29809939,0,0.001613507,0.536568317,0
Cell 42,2250,0.134989318,0,0.042594817,0.002557078,0.237254269,0,0.004066286,0.578538231,0
Cell 43,2250,0.143131985,0,0.040570621,0.002557078,0.189807771,0,0.008076972,0.615855573,0
Cell 44,2250,0.181138863,0,0.082364802,0.037629661,0.024862079,0.046672217,0.015539272,0.515693405,0.096099699
Cell 45,2250,0.159463845,0,0.07146871,0.055324176,0.014632907,0.025378931,0.028835338,0.482691671,0.162204421
Cell 46,2250,0.117039413,0,0.09180905,0.158641582,0.001894137,0.046503129,0.015764178,0.48193386,0.086414651
Cell 47,2250,0.071102663,0,0.086195001,0.077967083,0.05827876,0.098179486,0.006360264,0.580993394,0.02092335
Cell 48,2250,0.05187756,0,0.132761865,0.058410859,0.030437881,0.146638125,0.001990428,0.281568835,0.296314447
Cell 49,2250,0.019008075,0,0.127619813,0.086611171,0.012614451,0.259772457,0.029238134,0.367060447,0.09807545
Cell 5,2250,0.139889634,0,0.131630698,0.008397787,0.123870597,0.262078434,0.002594822,0.331538027,0
Cell 50,2250,0.101585236,0,0.111404853,0.065948113,0.042133013,0.252662002,0.005557636,0.403981662,0.016727485
Cell 51,2250,0.106628273,0,0.043254988,0.187703183,0.050683321,0,0.025422501,0.483025684,0.103282049
Cell 52,2250,0.065085753,0,0.062878644,0.056646602,0.165362309,0,0.008789367,0.586349775,0.054887549
